Ticker,CreatedDate,Stock_Price,Quantity,Invested_Value,ESGScore,Climate
 CHDRF,3/3/2021,586.4508057,10000,5864508.057,0.396825397,GenderEquality
 CHDRF,4/1/2021,600.8753052,10000,6008753.052,0.396825397,GenderEquality
 CHDRF,5/3/2021,755,10000,7550000,0.396825397,GenderEquality
 CHDRF,7/15/2021,750,10000,7500000,0.396825397,GenderEquality
 CHDRF,8/9/2021,832,10000,8320000,0.396825397,GenderEquality
 CHDRF,9/2/2021,731.0499878,10000,7310499.878,0.396825397,GenderEquality
 CHDRF,10/19/2021,755,10000,7550000,0.396825397,GenderEquality
 CHDRF,12/14/2021,763.6300049,10000,7636300.049,0.396825397,GenderEquality
 CHDRF,1/25/2022,762,10000,7620000,0.396825397,GenderEquality
 CHDRF,2/16/2022,739.2249756,10000,7392249.756,0.396825397,GenderEquality
 CHDRF,3/16/2022,604,10000,6040000,0.396825397,GenderEquality
 CHDRF,4/11/2022,643.8599854,10000,6438599.854,0.396825397,GenderEquality
 CHDRF,7/15/2022,563,10000,5630000,0.396825397,GenderEquality
 CHDRF,8/8/2022,655,10000,6550000,0.396825397,GenderEquality
 CHDRF,9/14/2022,642.7800293,10000,6427800.293,0.396825397,GenderEquality
 CHDRF,10/19/2022,613.9000244,10000,6139000.244,0.396825397,GenderEquality
 CHDRF,11/9/2022,630,10000,6300000,0.396825397,GenderEquality
 CHDRF,12/16/2022,768,10000,7680000,0.396825397,GenderEquality
 CHDRF,1/27/2023,871,10000,8710000,0.396825397,GenderEquality
 CHDRF,2/8/2023,837,10000,8370000,0.396825397,GenderEquality
 CHDRF,3/9/2023,823,10000,8230000,0.396825397,GenderEquality
 MEIYF,4/14/2020,6.87319994,10000,68731.9994,0,GenderEquality
 MEIYF,5/19/2020,8.364800453,10000,83648.00453,0,GenderEquality
 MEIYF,6/10/2020,10.10000038,10000,101000.0038,0,GenderEquality
 MEIYF,7/16/2020,8.641599655,10000,86415.99655,0,GenderEquality
 MEIYF,8/11/2020,7.354400158,10000,73544.00158,0,GenderEquality
 MEIYF,9/28/2020,5.758399963,10000,57583.99963,0.396825397,GenderEquality
 MEIYF,11/11/2020,5.642000198,10000,56420.00198,0.396825397,GenderEquality
 MEIYF,1/21/2021,9.001399994,10000,90013.99994,0.396825397,GenderEquality
 MEIYF,3/3/2021,9.001399994,10000,90013.99994,0.396825397,GenderEquality
 MEIYF,4/1/2021,9.001399994,10000,90013.99994,0.396825397,GenderEquality
 MEIYF,5/3/2021,9.001399994,10000,90013.99994,0.396825397,GenderEquality
 MEIYF,7/15/2021,12.5,10000,125000,0.396825397,GenderEquality
 MEIYF,8/9/2021,12.5,10000,125000,0.396825397,GenderEquality
 MEIYF,9/2/2021,11.82999992,10000,118299.9992,0.396825397,GenderEquality
 MEIYF,10/19/2021,10.69999981,10000,106999.9981,0.396825397,GenderEquality
 MEIYF,12/14/2021,10.69999981,10000,106999.9981,0.396825397,GenderEquality
 MEIYF,1/25/2022,9.300000191,10000,93000.00191,0.396825397,GenderEquality
 MEIYF,2/16/2022,9.300000191,10000,93000.00191,0.396825397,GenderEquality
 MEIYF,3/16/2022,9.300000191,10000,93000.00191,0.396825397,GenderEquality
 MEIYF,4/11/2022,9.300000191,10000,93000.00191,0.396825397,GenderEquality
 MEIYF,7/15/2022,9.521800041,10000,95218.00041,0.396825397,GenderEquality
 MEIYF,8/8/2022,9.521800041,10000,95218.00041,0.396825397,GenderEquality
 MEIYF,9/14/2022,9.521800041,10000,95218.00041,0.396825397,GenderEquality
 MEIYF,10/19/2022,6.900000095,10000,69000.00095,0.396825397,GenderEquality
 MEIYF,11/9/2022,6.900000095,10000,69000.00095,0.396825397,GenderEquality
 MEIYF,12/16/2022,10.09000015,10000,100900.0015,0.396825397,GenderEquality
 MEIYF,1/27/2023,10.69999981,10000,106999.9981,0.396825397,GenderEquality
 MEIYF,2/8/2023,10.69999981,10000,106999.9981,0.396825397,GenderEquality
 MEIYF,3/9/2023,10.69999981,10000,106999.9981,0.396825397,GenderEquality
 ETCMY,4/14/2020,2.769999981,10000,27699.99981,0.396825397,GenderEquality
 ETCMY,5/19/2020,2.519999981,10000,25199.99981,0.396825397,GenderEquality
 ETCMY,6/10/2020,2.99000001,10000,29900.0001,0.396825397,GenderEquality
 ETCMY,7/16/2020,2.400000095,10000,24000.00095,0.396825397,GenderEquality
 ETCMY,8/11/2020,2.579999924,10000,25799.99924,0.396825397,GenderEquality
 ETCMY,9/28/2020,2.460000038,10000,24600.00038,0.396825397,GenderEquality
 ETCMY,11/11/2020,2.880000114,10000,28800.00114,0.396825397,GenderEquality
 ETCMY,1/21/2021,2.99000001,10000,29900.0001,0.396825397,GenderEquality
 ETCMY,3/3/2021,3.00999999,10000,30099.9999,0.396825397,GenderEquality
 ETCMY,4/1/2021,3.119999886,10000,31199.99886,0.396825397,GenderEquality
 ETCMY,5/3/2021,3.25999999,10000,32599.9999,0.396825397,GenderEquality
 ETCMY,7/15/2021,2.937999964,10000,29379.99964,0.396825397,GenderEquality
 ETCMY,8/9/2021,2.880000114,10000,28800.00114,0.396825397,GenderEquality
 ETCMY,9/2/2021,3.049999952,10000,30499.99952,0.396825397,GenderEquality
 ETCMY,10/19/2021,3.700000048,10000,37000.00048,0.396825397,GenderEquality
 ETCMY,12/14/2021,3.079999924,10000,30799.99924,0.396825397,GenderEquality
 ETCMY,1/25/2022,3.140000105,10000,31400.00105,0.396825397,GenderEquality
 ETCMY,2/16/2022,3.299999952,10000,32999.99952,0.396825397,GenderEquality
 ETCMY,3/16/2022,2.5,10000,25000,0.396825397,GenderEquality
 ETCMY,4/11/2022,2.869999886,10000,28699.99886,0.396825397,GenderEquality
 ETCMY,7/15/2022,2.670000076,10000,26700.00076,0.396825397,GenderEquality
 ETCMY,8/8/2022,2.269999981,10000,22699.99981,0.396825397,GenderEquality
 ETCMY,9/14/2022,2.299999952,10000,22999.99952,0.396825397,GenderEquality
 ETCMY,10/19/2022,2.160000086,10000,21600.00086,0.396825397,GenderEquality
 ETCMY,11/9/2022,2.549999952,10000,25499.99952,0.396825397,GenderEquality
 ETCMY,12/16/2022,1.909999967,10000,19099.99967,0.396825397,GenderEquality
 ETCMY,1/27/2023,1.970000029,10000,19700.00029,0.396825397,GenderEquality
 ETCMY,2/8/2023,1.787999988,10000,17879.99988,0.396825397,GenderEquality
 ETCMY,3/9/2023,1.75999999,10000,17599.9999,0.396825397,GenderEquality
HE,4/14/2020,44.40999985,10000,444099.9985,0.722222222,"Fossil,GenderEquality"
HE,5/19/2020,38.34000015,10000,383400.0015,0.722222222,"Fossil,GenderEquality"
HE,6/10/2020,40.40999985,10000,404099.9985,0.722222222,"Fossil,GenderEquality"
HE,7/16/2020,37.52000046,10000,375200.0046,0.722222222,"Fossil,GenderEquality"
HE,8/11/2020,36.54999924,10000,365499.9924,0.722222222,"Fossil,GenderEquality"
HE,9/28/2020,33.52999878,10000,335299.9878,0.722222222,"Fossil,GenderEquality"
HE,11/11/2020,37.65000153,10000,376500.0153,0.722222222,"Fossil,GenderEquality"
HE,1/21/2021,34.09999847,10000,340999.9847,0.722222222,"Fossil,GenderEquality"
HE,3/3/2021,36.36999893,10000,363699.9893,0.722222222,"Fossil,GenderEquality"
HE,4/1/2021,44.70999908,10000,447099.9908,0.722222222,"Fossil,GenderEquality"
HE,5/3/2021,43.52999878,10000,435299.9878,0.722222222,"Fossil,GenderEquality"
HE,7/15/2021,43.22000122,10000,432200.0122,0.722222222,"Fossil,GenderEquality"
HE,8/9/2021,44.22999954,10000,442299.9954,0.722222222,"Fossil,GenderEquality"
HE,9/2/2021,44.11999893,10000,441199.9893,0.722222222,"Fossil,GenderEquality"
HE,10/19/2021,41.45999908,10000,414599.9908,0.722222222,"Fossil,GenderEquality"
HE,12/14/2021,41.93000031,10000,419300.0031,0.722222222,"Fossil,GenderEquality"
HE,1/25/2022,42.11999893,10000,421199.9893,0.722222222,"Fossil,GenderEquality"
HE,2/16/2022,40.11000061,10000,401100.0061,0.722222222,"Fossil,GenderEquality"
HE,3/16/2022,42.15999985,10000,421599.9985,0.722222222,"Fossil,GenderEquality"
HE,4/11/2022,43.95000076,10000,439500.0076,0.722222222,"Fossil,GenderEquality"
HE,7/15/2022,40.15999985,10000,401599.9985,0.722222222,"Fossil,GenderEquality"
HE,8/8/2022,42.86000061,10000,428600.0061,0.722222222,"Fossil,GenderEquality"
HE,9/14/2022,39.22999954,10000,392299.9954,0.722222222,"Fossil,GenderEquality"
HE,10/19/2022,36,10000,360000,0.722222222,"Fossil,GenderEquality"
HE,11/9/2022,38.16999817,10000,381699.9817,0.722222222,"Fossil,GenderEquality"
HE,12/16/2022,40.34999847,10000,403499.9847,0.722222222,"Fossil,GenderEquality"
HE,1/27/2023,41.84999847,10000,418499.9847,0.722222222,"Fossil,GenderEquality"
HE,2/8/2023,43.18999863,10000,431899.9863,0.722222222,"Fossil,GenderEquality"
HE,3/9/2023,39.95000076,10000,399500.0076,0.722222222,"Fossil,GenderEquality"
 CSGEF,4/14/2020,0.19,10000,1900,0,Fossil
 CSGEF,5/19/2020,0.189999998,10000,1899.99998,0.396825397,Fossil
 CSGEF,6/10/2020,0.189999998,10000,1899.99998,0.396825397,Fossil
 CSGEF,7/16/2020,0.189999998,10000,1899.99998,0.396825397,Fossil
 CSGEF,8/11/2020,0.189999998,10000,1899.99998,0.396825397,Fossil
 CSGEF,9/28/2020,0.189999998,10000,1899.99998,0.396825397,Fossil
 CSGEF,11/11/2020,0.189999998,10000,1899.99998,0.396825397,Fossil
 CSGEF,1/21/2021,0.189999998,10000,1899.99998,0.396825397,Fossil
 CSGEF,3/3/2021,0.189999998,10000,1899.99998,0.396825397,Fossil
 CSGEF,4/1/2021,0.189999998,10000,1899.99998,0.396825397,Fossil
 CSGEF,5/3/2021,0.189999998,10000,1899.99998,0.396825397,Fossil
 CSGEF,7/15/2021,0.189999998,10000,1899.99998,0.396825397,Fossil
 CSGEF,8/9/2021,0.189999998,10000,1899.99998,0.396825397,Fossil
 CSGEF,9/2/2021,0.189999998,10000,1899.99998,0.396825397,Fossil
 CSGEF,10/19/2021,0.189999998,10000,1899.99998,0.396825397,Fossil
 CSGEF,12/14/2021,0.189999998,10000,1899.99998,0.396825397,Fossil
 CSGEF,1/25/2022,0.189999998,10000,1899.99998,0.396825397,Fossil
 CSGEF,2/16/2022,0.189999998,10000,1899.99998,0.396825397,Fossil
 CSGEF,3/16/2022,0.189999998,10000,1899.99998,0.396825397,Fossil
 CSGEF,4/11/2022,0.189999998,10000,1899.99998,0.396825397,Fossil
 CSGEF,7/15/2022,0.189999998,10000,1899.99998,0.396825397,Fossil
 CSGEF,8/8/2022,0.189999998,10000,1899.99998,0.396825397,Fossil
 CSGEF,9/14/2022,0.465000004,10000,4650.00004,0.396825397,Fossil
 CSGEF,10/19/2022,0.354039997,10000,3540.39997,0.396825397,Fossil
 CSGEF,11/9/2022,0.354039997,10000,3540.39997,0.396825397,Fossil
 CSGEF,12/16/2022,0.354039997,10000,3540.39997,0.396825397,Fossil
 CSGEF,1/27/2023,0.354039997,10000,3540.39997,0.396825397,Fossil
 CSGEF,2/8/2023,0.354039997,10000,3540.39997,0.396825397,Fossil
 CSGEF,3/9/2023,0.422800004,10000,4228.00004,0.396825397,Fossil
 MLRYY,4/14/2020,16.64999962,10000,166499.9962,0.396825397,GenderEquality
 MLRYY,5/19/2020,17.95000076,10000,179500.0076,0.396825397,GenderEquality
 MLRYY,6/10/2020,18.75,10000,187500,0.396825397,GenderEquality
 MLRYY,7/16/2020,25.60000038,10000,256000.0038,0.396825397,GenderEquality
 MLRYY,8/11/2020,27.29999924,10000,272999.9924,0.396825397,GenderEquality
 MLRYY,9/28/2020,28.10000038,10000,281000.0038,0.396825397,GenderEquality
 MLRYY,11/11/2020,28.64999962,10000,286499.9962,0.396825397,GenderEquality
 MLRYY,1/21/2021,26.75,10000,267500,0.396825397,GenderEquality
 MLRYY,3/3/2021,27,10000,270000,0.396825397,GenderEquality
 MLRYY,4/1/2021,22.5,10000,225000,0.396825397,GenderEquality
 MLRYY,5/3/2021,23.20000076,10000,232000.0076,0.396825397,GenderEquality
 MLRYY,7/15/2021,22.04999924,10000,220499.9924,0.396825397,GenderEquality
 MLRYY,8/9/2021,21,10000,210000,0.396825397,GenderEquality
 MLRYY,9/2/2021,21.29999924,10000,212999.9924,0.396825397,GenderEquality
 MLRYY,10/19/2021,22.85000038,10000,228500.0038,0.396825397,GenderEquality
 MLRYY,12/14/2021,12.39999962,10000,123999.9962,0.396825397,GenderEquality
 MLRYY,1/25/2022,7.320000172,10000,73200.00172,0.396825397,GenderEquality
 MLRYY,2/16/2022,7.980000019,10000,79800.00019,0.396825397,GenderEquality
 MLRYY,3/16/2022,0.899999976,10000,8999.99976,0.396825397,GenderEquality
 MLRYY,4/11/2022,0.899999976,10000,8999.99976,0.396825397,GenderEquality
 MLRYY,7/15/2022,0.899999976,10000,8999.99976,0.396825397,GenderEquality
 MLRYY,8/8/2022,0.899999976,10000,8999.99976,0.396825397,GenderEquality
 MLRYY,9/14/2022,0.899999976,10000,8999.99976,0.396825397,GenderEquality
 MLRYY,10/19/2022,1.25,10000,12500,0.396825397,GenderEquality
 MLRYY,11/9/2022,0.899999976,10000,8999.99976,0.396825397,GenderEquality
 MLRYY,12/16/2022,1.25,10000,12500,0.396825397,GenderEquality
 MLRYY,1/27/2023,0.899999976,10000,8999.99976,0.396825397,GenderEquality
 MLRYY,2/8/2023,0.899999976,10000,8999.99976,0.396825397,GenderEquality
 MLRYY,3/9/2023,0.899999976,10000,8999.99976,0.396825397,GenderEquality
 BRPHF,4/14/2020,0.723999977,10000,7239.99977,0,GenderEquality
 BRPHF,5/19/2020,1.090000033,10000,10900.00033,0,GenderEquality
 BRPHF,6/10/2020,1.544999957,10000,15449.99957,0,GenderEquality
 BRPHF,7/16/2020,1.238999963,10000,12389.99963,0,GenderEquality
 BRPHF,8/11/2020,2.789999962,10000,27899.99962,0,GenderEquality
 BRPHF,9/28/2020,2.950000048,10000,29500.00048,0,GenderEquality
 BRPHF,11/11/2020,4.050000191,10000,40500.00191,0,GenderEquality
 BRPHF,1/21/2021,7.75,10000,77500,0,GenderEquality
 BRPHF,3/3/2021,17.15399933,10000,171539.9933,0,GenderEquality
 BRPHF,4/1/2021,21.20999908,10000,212099.9908,0,GenderEquality
 BRPHF,5/3/2021,31.11000061,10000,311100.0061,0,GenderEquality
 BRPHF,7/15/2021,15.17500019,10000,151750.0019,0,GenderEquality
 BRPHF,8/9/2021,20.27000046,10000,202700.0046,0,GenderEquality
 BRPHF,9/2/2021,20,10000,200000,0,GenderEquality
 BRPHF,10/19/2021,17.59499931,10000,175949.9931,0,GenderEquality
 BRPHF,12/14/2021,18.20000076,10000,182000.0076,0,GenderEquality
 BRPHF,1/25/2022,13,10000,130000,0,GenderEquality
 BRPHF,2/16/2022,14,10000,140000,0,GenderEquality
 BRPHF,3/16/2022,12.28999996,10000,122899.9996,0,GenderEquality
 BRPHF,4/11/2022,13.84000015,10000,138400.0015,0,GenderEquality
 BRPHF,7/15/2022,4.081999779,10000,40819.99779,0,GenderEquality
 BRPHF,8/8/2022,7.139999866,10000,71399.99866,0,GenderEquality
 BRPHF,9/14/2022,5.860000134,10000,58600.00134,0,GenderEquality
 BRPHF,10/19/2022,4.644999981,10000,46449.99981,0,GenderEquality
 BRPHF,11/9/2022,3.150000095,10000,31500.00095,0,GenderEquality
 BRPHF,12/16/2022,2.974999905,10000,29749.99905,0.396825397,GenderEquality
 BRPHF,1/27/2023,3.99000001,10000,39900.0001,0.396825397,GenderEquality
 BRPHF,2/8/2023,4.329999924,10000,43299.99924,0.396825397,GenderEquality
 BRPHF,3/9/2023,3.079999924,10000,30799.99924,0.396825397,GenderEquality
 CLPXF,4/14/2020,0.579999983,10000,5799.99983,0.793650794,"Fossil,GenderEquality"
 CLPXF,5/19/2020,0.469999999,10000,4699.99999,0.793650794,"Fossil,GenderEquality"
 CLPXF,6/10/2020,0.550000012,10000,5500.00012,0.793650794,"Fossil,GenderEquality"
 CLPXF,7/16/2020,0.600000024,10000,6000.00024,0.793650794,"Fossil,GenderEquality"
 CLPXF,8/11/2020,0.689999998,10000,6899.99998,0.793650794,"Fossil,GenderEquality"
 CLPXF,9/28/2020,0.639999986,10000,6399.99986,0.793650794,"Fossil,GenderEquality"
 CLPXF,11/11/2020,0.819999993,10000,8199.99993,0.793650794,"Fossil,GenderEquality"
 CLPXF,1/21/2021,1.580000043,10000,15800.00043,0.793650794,"Fossil,GenderEquality"
 CLPXF,3/3/2021,1.399999976,10000,13999.99976,0.793650794,"Fossil,GenderEquality"
 CLPXF,4/1/2021,1.360000014,10000,13600.00014,0.793650794,"Fossil,GenderEquality"
 CLPXF,5/3/2021,1.580000043,10000,15800.00043,0.793650794,"Fossil,GenderEquality"
 CLPXF,7/15/2021,1.700000048,10000,17000.00048,0.793650794,"Fossil,GenderEquality"
 CLPXF,8/9/2021,1.850000024,10000,18500.00024,0.793650794,"Fossil,GenderEquality"
 CLPXF,9/2/2021,2.049999952,10000,20499.99952,0.793650794,"Fossil,GenderEquality"
 CLPXF,10/19/2021,2.160000086,10000,21600.00086,0.793650794,"Fossil,GenderEquality"
 CLPXF,12/14/2021,1.99000001,10000,19900.0001,0.793650794,"Fossil,GenderEquality"
 CLPXF,1/25/2022,2.00999999,10000,20099.9999,0.793650794,"Fossil,GenderEquality"
 CLPXF,2/16/2022,2.00999999,10000,20099.9999,0.793650794,"Fossil,GenderEquality"
 CLPXF,3/16/2022,2.079999924,10000,20799.99924,0.793650794,"Fossil,GenderEquality"
 CLPXF,4/11/2022,2.339999914,10000,23399.99914,0.793650794,"Fossil,GenderEquality"
 CLPXF,7/15/2022,1.950000048,10000,19500.00048,0.793650794,"Fossil,GenderEquality"
 CLPXF,8/8/2022,1.950000048,10000,19500.00048,0.793650794,"Fossil,GenderEquality"
 CLPXF,9/14/2022,1.600000024,10000,16000.00024,0.793650794,"Fossil,GenderEquality"
 CLPXF,10/19/2022,1.600000024,10000,16000.00024,0.793650794,"Fossil,GenderEquality"
 CLPXF,11/9/2022,1.600000024,10000,16000.00024,0.793650794,"Fossil,GenderEquality"
 CLPXF,12/16/2022,1.139999986,10000,11399.99986,0.793650794,"Fossil,GenderEquality"
 CLPXF,1/27/2023,1.139999986,10000,11399.99986,1.19047619,"Fossil,GenderEquality"
 CLPXF,2/8/2023,1.360000014,10000,13600.00014,1.19047619,"Fossil,GenderEquality"
 CLPXF,3/9/2023,1.360000014,10000,13600.00014,1.19047619,"Fossil,GenderEquality"
 WHGLY,4/14/2020,20.12000084,10000,201200.0084,3.174603175,"Deforestation,GenderEquality"
 WHGLY,5/19/2020,17.59000015,10000,175900.0015,3.174603175,"Deforestation,GenderEquality"
 WHGLY,6/10/2020,18.19000053,10000,181900.0053,3.174603175,"Deforestation,GenderEquality"
 WHGLY,7/16/2020,18.59000015,10000,185900.0015,3.174603175,"Deforestation,GenderEquality"
 WHGLY,8/11/2020,18.95000076,10000,189500.0076,3.174603175,"Deforestation,GenderEquality"
 WHGLY,9/28/2020,16.30999947,10000,163099.9947,3.174603175,"Deforestation,GenderEquality"
 WHGLY,11/11/2020,17.35000038,10000,173500.0038,3.174603175,"Deforestation,GenderEquality"
 WHGLY,1/21/2021,17.60000038,10000,176000.0038,3.174603175,"Deforestation,GenderEquality"
 WHGLY,3/3/2021,18.05999947,10000,180599.9947,3.174603175,"Deforestation,GenderEquality"
 WHGLY,4/1/2021,17.37999916,10000,173799.9916,3.174603175,"Deforestation,GenderEquality"
 WHGLY,5/3/2021,17.5,10000,175000,3.174603175,"Deforestation,GenderEquality"
 WHGLY,7/15/2021,16.95000076,10000,169500.0076,3.174603175,"Deforestation,GenderEquality"
 WHGLY,8/9/2021,16.67000008,10000,166700.0008,3.174603175,"Deforestation,GenderEquality"
 WHGLY,9/2/2021,16.45000076,10000,164500.0076,3.174603175,"Deforestation,GenderEquality"
 WHGLY,10/19/2021,13.63000011,10000,136300.0011,3.174603175,"Deforestation,GenderEquality"
 WHGLY,12/14/2021,12.43999958,10000,124399.9958,3.174603175,"Deforestation,GenderEquality"
 WHGLY,1/25/2022,13.69999981,10000,136999.9981,3.174603175,"Deforestation,GenderEquality"
 WHGLY,2/16/2022,14.81999969,10000,148199.9969,3.174603175,"Deforestation,GenderEquality"
 WHGLY,3/16/2022,12.36999989,10000,123699.9989,3.174603175,"Deforestation,GenderEquality"
 WHGLY,4/11/2022,13.18999958,10000,131899.9958,3.174603175,"Deforestation,GenderEquality"
 WHGLY,7/15/2022,14.96000004,10000,149600.0004,3.174603175,"Deforestation,GenderEquality"
 WHGLY,8/8/2022,14.51000023,10000,145100.0023,3.174603175,"Deforestation,GenderEquality"
 WHGLY,9/14/2022,13.77999973,10000,137799.9973,3.174603175,"Deforestation,GenderEquality"
 WHGLY,10/19/2022,12.03999996,10000,120399.9996,3.174603175,"Deforestation,GenderEquality"
 WHGLY,11/9/2022,10.92000008,10000,109200.0008,3.174603175,"Deforestation,GenderEquality"
 WHGLY,12/16/2022,12.14000034,10000,121400.0034,3.174603175,"Deforestation,GenderEquality"
 WHGLY,1/27/2023,12.63000011,10000,126300.0011,3.174603175,"Deforestation,GenderEquality"
 WHGLY,2/8/2023,12.11999989,10000,121199.9989,3.174603175,"Deforestation,GenderEquality"
 WHGLY,3/9/2023,11.75,10000,117500,3.174603175,"Deforestation,GenderEquality"
 VEOEF,4/14/2020,20.28000069,10000,202800.0069,0.396825397,"Fossil,GenderEquality"
 VEOEF,5/19/2020,19.95000076,10000,199500.0076,0.396825397,"Fossil,GenderEquality"
 VEOEF,6/10/2020,25,10000,250000,0.396825397,"Fossil,GenderEquality"
 VEOEF,7/16/2020,21.73999977,10000,217399.9977,0.396825397,"Fossil,GenderEquality"
 VEOEF,8/11/2020,22.25,10000,222500,0.396825397,"Fossil,GenderEquality"
 VEOEF,9/28/2020,20.18000031,10000,201800.0031,0.396825397,"Fossil,GenderEquality"
 VEOEF,11/11/2020,21.14999962,10000,211499.9962,0.396825397,"Fossil,GenderEquality"
 VEOEF,1/21/2021,28,10000,280000,0.396825397,"Fossil,GenderEquality"
 VEOEF,3/3/2021,26.79999924,10000,267999.9924,0.396825397,"Fossil,GenderEquality"
 VEOEF,4/1/2021,25.90999985,10000,259099.9985,0.396825397,"Fossil,GenderEquality"
 VEOEF,5/3/2021,32.31999969,10000,323199.9969,0.396825397,"Fossil,GenderEquality"
 VEOEF,7/15/2021,30.21999931,10000,302199.9931,0.396825397,"Fossil,GenderEquality"
 VEOEF,8/9/2021,32.11999893,10000,321199.9893,0.396825397,"Fossil,GenderEquality"
 VEOEF,9/2/2021,35.50999832,10000,355099.9832,0.396825397,"Fossil,GenderEquality"
 VEOEF,10/19/2021,32.25999832,10000,322599.9832,0.396825397,"Fossil,GenderEquality"
 VEOEF,12/14/2021,34.56000137,10000,345600.0137,0.396825397,"Fossil,GenderEquality"
 VEOEF,1/25/2022,35.09000015,10000,350900.0015,0.396825397,"Fossil,GenderEquality"
 VEOEF,2/16/2022,35.84000015,10000,358400.0015,0.396825397,"Fossil,GenderEquality"
 VEOEF,3/16/2022,32.50999832,10000,325099.9832,0.396825397,"Fossil,GenderEquality"
 VEOEF,4/11/2022,30.64999962,10000,306499.9962,0.396825397,"Fossil,GenderEquality"
 VEOEF,7/15/2022,23.04999924,10000,230499.9924,0.396825397,"Fossil,GenderEquality"
 VEOEF,8/8/2022,25.22999954,10000,252299.9954,0.396825397,"Fossil,GenderEquality"
 VEOEF,9/14/2022,23.15999985,10000,231599.9985,0.396825397,"Fossil,GenderEquality"
 VEOEF,10/19/2022,20.94000053,10000,209400.0053,0.396825397,"Fossil,GenderEquality"
 VEOEF,11/9/2022,24.12000084,10000,241200.0084,0.396825397,"Fossil,GenderEquality"
 VEOEF,12/16/2022,26.62000084,10000,266200.0084,0.396825397,"Fossil,GenderEquality"
 VEOEF,1/27/2023,30.03000069,10000,300300.0069,0.396825397,"Fossil,GenderEquality"
 VEOEF,2/8/2023,30,10000,300000,0.396825397,"Fossil,GenderEquality"
 VEOEF,3/9/2023,29.93000031,10000,299300.0031,0.793650794,"Fossil,GenderEquality"
 ORXGF,4/14/2020,3.640000105,10000,36400.00105,0.396825397,Fossil
 ORXGF,5/19/2020,3.74000001,10000,37400.0001,0.396825397,Fossil
 ORXGF,6/10/2020,4.150000095,10000,41500.00095,0.396825397,Fossil
 ORXGF,7/16/2020,3.75999999,10000,37599.9999,0.396825397,Fossil
 ORXGF,8/11/2020,4.119999886,10000,41199.99886,0.396825397,Fossil
 ORXGF,9/28/2020,4.349999905,10000,43499.99905,0.396825397,Fossil
 ORXGF,11/11/2020,4.590000153,10000,45900.00153,0.396825397,Fossil
 ORXGF,1/21/2021,4.739999771,10000,47399.99771,0.396825397,Fossil
 ORXGF,3/3/2021,4.389999866,10000,43899.99866,0.396825397,Fossil
 ORXGF,4/1/2021,4.340000153,10000,43400.00153,0.396825397,Fossil
 ORXGF,5/3/2021,4.429999828,10000,44299.99828,0.396825397,Fossil
 ORXGF,7/15/2021,4.639999866,10000,46399.99866,0.396825397,Fossil
 ORXGF,8/9/2021,4.550000191,10000,45500.00191,0.396825397,Fossil
 ORXGF,9/2/2021,4.110000134,10000,41100.00134,0.396825397,Fossil
 ORXGF,10/19/2021,4.260000229,10000,42600.00229,0.396825397,Fossil
 ORXGF,12/14/2021,3.950000048,10000,39500.00048,0.396825397,Fossil
 ORXGF,1/25/2022,4.110000134,10000,41100.00134,0.396825397,Fossil
 ORXGF,2/16/2022,4.199999809,10000,41999.99809,0.396825397,Fossil
 ORXGF,3/16/2022,3.75,10000,37500,0.396825397,Fossil
 ORXGF,4/11/2022,4.179999828,10000,41799.99828,0.396825397,Fossil
 ORXGF,7/15/2022,3.849999905,10000,38499.99905,0.396825397,Fossil
 ORXGF,8/8/2022,3.900000095,10000,39000.00095,0.396825397,Fossil
 ORXGF,9/14/2022,3.789999962,10000,37899.99962,0.396825397,Fossil
 ORXGF,10/19/2022,3.390000105,10000,33900.00105,0.396825397,Fossil
 ORXGF,11/9/2022,3.460000038,10000,34600.00038,0.396825397,Fossil
 ORXGF,12/16/2022,3.410000086,10000,34100.00086,0.396825397,Fossil
 ORXGF,1/27/2023,3.660000086,10000,36600.00086,0.396825397,Fossil
 ORXGF,2/8/2023,3.730000019,10000,37300.00019,0.396825397,Fossil
 ORXGF,3/9/2023,3.920000076,10000,39200.00076,0.396825397,Fossil
 FTCH,4/14/2020,11.56999969,10000,115699.9969,0,GenderEquality
 FTCH,5/19/2020,14.09000015,10000,140900.0015,0,GenderEquality
 FTCH,6/10/2020,16.14999962,10000,161499.9962,0,GenderEquality
 FTCH,7/16/2020,20.86000061,10000,208600.0061,0,GenderEquality
 FTCH,8/11/2020,26.18000031,10000,261800.0031,0,GenderEquality
 FTCH,9/28/2020,25.80999947,10000,258099.9947,0,GenderEquality
 FTCH,11/11/2020,44.72999954,10000,447299.9954,0,GenderEquality
 FTCH,1/21/2021,63.47000122,10000,634700.0122,0,GenderEquality
 FTCH,3/3/2021,60.11999893,10000,601199.9893,0,GenderEquality
 FTCH,4/1/2021,55.58000183,10000,555800.0183,0,GenderEquality
 FTCH,5/3/2021,49.56000137,10000,495600.0137,0,GenderEquality
 FTCH,7/15/2021,48.49000168,10000,484900.0168,0,GenderEquality
 FTCH,8/9/2021,47.70999908,10000,477099.9908,0,GenderEquality
 FTCH,9/2/2021,45.20999908,10000,452099.9908,0.396825397,GenderEquality
 FTCH,10/19/2021,40.45000076,10000,404500.0076,0.396825397,GenderEquality
 FTCH,12/14/2021,30.64999962,10000,306499.9962,0.396825397,GenderEquality
